author;mentioned;tweet_id
15079404;466407338;666588943920578560
3318470499;271868107;666587507824459776
3318470499;2228133824;666587507824459776
15079404;618040477;666568926004908032
319508949;224569305;666565502622425088
319508949;224569305;666561087400239104
15079404;2871981791;666554108023840768
15079404;1636723886;666554108023840768
611802353;611802353;666527462881296384
518560265;63796001;666245600988516352
222601425;20608872;666212962219204609
222601425;1298456336;666212962219204609
222601425;222601425;666212962219204609
171432571;171432571;666199634990206976
317699616;236318698;666186535524564992
468174376;3247645888;666185228717826048
468174376;466407338;666185228717826048
468174376;236318698;666185228717826048
1416012187;222891721;666176072954736640
1416012187;400100289;666176072954736640
223783879;263560502;666173170345381888
223783879;263560502;666173040938516480
63796001;2897650221;666167361901342721
292969669;1256593316;666164735805648896
292969669;2831320553;666164735805648896
292969669;756689774;666164735805648896
292969669;943363831;666164735805648896
39075275;2225226033;666155025350172672
39075275;395896446;666155025350172672
1297102290;270302557;666044090476285952
933615840;263560502;665802212518535169
516855677;263560502;665801933173706752
933615840;263560502;665649447284686848
516855677;263560502;665649165322592256
534857422;19591690;665610595283181570
395896446;292969669;665594205696368640
395896446;142072736;665594205696368640
292969669;142072736;665581780318216192
292969669;295058811;665581780318216192
292969669;395896446;665581780318216192
292969669;2831320553;665580602561839104
292969669;295058811;665580602561839104
292969669;1256593316;665580602561839104
292969669;756689774;665580602561839104
292969669;550014490;665579927807356928
292969669;756689774;665579927807356928
292969669;295058811;665579927807356928
292969669;2225226033;665579927807356928
292969669;395896446;665579927807356928
292969669;295058811;665579261001076736
292969669;756689774;665579261001076736
292969669;756689774;665578890522443776
292969669;295058811;665578890522443776
19591690;534857422;665576538369298433
534857422;2225226033;665574039914741760
534857422;1118217761761705985;665574039914741760
138706444;1118217761761705985;665488535349239808
837650124;2225226033;665476431955271680
837650124;292969669;665476431955271680
1416012187;400100289;665200336332804096
1416012187;18300789;665200336332804096
2427092370;466407338;665187875588210688
2427092370;110660952;665187875588210688
611802353;611802353;665116086178848768
3247645888;313358325;665106471491883012
3247645888;3247645888;665106471491883012
219740276;395896446;665078034819588096
219740276;2225226033;665078034819588096
393886714;226611875;664928556917645312
3247645888;2437476789;664899794612154368
3247645888;197144881;664899794612154368
3247645888;400100289;664899375659896832
466407338;3247645888;664893103539675136
466407338;400100289;664893103539675136
291290299;400100289;664891645230452740
817254925;226611875;664824030344716288
903771188;562700830;664821155367395328
903771188;1256593316;664821155367395328
303673201;303673201;664760624984031232
1099156962;335497991;664739352577224704
1099156962;16629918;664739352577224704
1099156962;104434158;664739352577224704
1099156962;263560502;664739352577224704
1099156962;263560502;664738532955701248
274712895;85804066;664736042076020736
436882263;85804066;664703014838673408
2204570514;466407338;664563455152771072
371879776;2838234292;664558046258044932
86368664;224569305;664502913310572545
468339091;522333503;664499455455010816
10074662;95039432;664481879110909952
10074662;82946408;664480465198391296
4104897125;1298456336;664473954216779776
468339091;122346851;664449931051196416
468339091;562700830;664449931051196416
292182893;19591690;664367310677876736
382300046;Unknown-130;664343246789877760
466407338;2175864770;664155106804412417
3247645888;3247645888;664149231150759936
3247645888;3247645888;664146457889513476
466407338;1159849807;664143125380747264
466407338;14942445;664110465144983552
15079404;515594590;664036831298736128
15079404;2871981791;664036831298736128
1099156962;1682739038;664036583935483904
1099156962;36626651;664036583935483904
466407338;948647011175358465;664036544282537984
466407338;3384805324;664036544282537984
435714957;118771301;664034649765752832
435714957;2427092370;664034167978598401
1099156962;466407338;664032702182617089
1099156962;267310512;664032702182617089
1099156962;263560502;664032702182617089
331038842;3247645888;664029298521567234
331038842;118697276;664029298521567234
3247645888;118697276;664027969829105664
3247645888;3247645888;664027969829105664
466407338;3384805324;663992289056989184
466407338;110660952;663992289056989184
466407338;2748987977;663992289056989184
317709132;319741596;663818553359994880
317709132;273335564;663818553359994880
317709132;239348062;663818553359994880
317709132;259707738;663818553359994880
317709132;110660952;663818553359994880
540184096;2871981791;663753150738771968
540184096;3384805324;663753150738771968
540184096;466407338;663753150738771968
466407338;118697276;663745453704544256
384223902;259707738;663744544601718784
384223902;466407338;663744544601718784
384223902;110660952;663744544601718784
292969669;395896446;663735147083251712
292969669;2225226033;663735147083251712
317709132;384223902;663727540759064576
317709132;3384805324;663727540759064576
317709132;466407338;663727540759064576
317709132;110660952;663727540759064576
317709132;2871981791;663727540759064576
2871981791;110660952;663725553049014273
2871981791;466407338;663725553049014273
2871981791;3384805324;663725553049014273
395896446;2225226033;663723166993358852
588238491;948647011175358465;663706642056396800
3384805324;110660952;663705829774897154
3384805324;466407338;663705829774897154
3384805324;3384805324;663705829774897154
588238491;239348062;663704921708109824
588238491;259707738;663704921708109824
2871981791;3384805324;663703484747939842
2871981791;466407338;663703484747939842
588238491;239348062;663703400077508608
466407338;3384805324;663702358245908480
466407338;948647011175358465;663702358245908480
466407338;466407338;663702358245908480
466407338;118697276;663695767274696705
466407338;118697276;663694215231242240
3247645888;3247645888;663693606167908352
3247645888;239348062;663693606167908352
466407338;118697276;663693475565694976
63796001;2897650221;663690005097893889
63796001;617338053;663690005097893889
588238491;239348062;663689935212388352
588238491;466407338;663689935212388352
466407338;3247645888;663689783269564416
588238491;415495227;663688677407760384
588238491;110660952;663688677407760384
588238491;239348062;663688677407760384
588238491;415495227;663688219763081216
588238491;110660952;663688219763081216
588238491;239348062;663688219763081216
2225226033;2225226033;663682617460568064
588238491;259707738;663661346416951296
588238491;239348062;663661346416951296
3247645888;259707738;663660195457945600
3247645888;3247645888;663660195457945600
3247645888;239348062;663660195457945600
588238491;239348062;663656305022881792
466407338;3384805324;663655678515535873
3247645888;3247645888;663653133055324160
2871981791;3384805324;663652594653470720
2871981791;466407338;663652594653470720
2871981791;239348062;663652594653470720
466407338;239348062;663650013520752640
466407338;466407338;663650013520752640
466407338;259707738;663650013520752640
3247645888;239348062;663648140969582592
3247645888;3384805324;663648140969582592
3247645888;466407338;663648140969582592
466407338;239348062;663647324363735042
466407338;466407338;663647324363735042
466407338;3247645888;663647324363735042
3247645888;3247645888;663646372147671040
466407338;239348062;663645191329480704
466407338;259707738;663645191329480704
466407338;3384805324;663645191329480704
1099156962;466407338;663635800588992512
1099156962;239348062;663635800588992512
1099156962;259707738;663635800588992512
1099156962;3384805324;663635800588992512
1099156962;122353251;663635800588992512
466407338;239348062;663634821944623105
466407338;259707738;663634821944623105
466407338;3384805324;663634821944623105
207918837;18717943;663631195222228996
239348062;466407338;663617278978617344
239348062;3384805324;663617278978617344
239348062;259707738;663617278978617344
239348062;239348062;663617278978617344
837650124;15442630;663600654213083136
837650124;2225226033;663600654213083136
220490488;429347690;663483499496792064
220490488;11904592;663483499496792064
239348062;466407338;663422994975330304
239348062;3384805324;663422994975330304
239348062;259707738;663422994975330304
3384805324;2871981791;663408381881942016
988618082;562092246;663326468315942912
378744145;515681814;663312134911172608
3384805324;26186573;663298712844767232
3384805324;259707738;663298712844767232
3384805324;466407338;663298712844767232
3384805324;2871981791;663298712844767232
3384805324;466407338;663263397509734400
112486748;15079404;663083564641161216
331038842;366577436;662973622097731584
3384805324;2871981791;662676169817477120
3384805324;867837734;662676169817477120
468339091;Unknown-144;662630898622439424
468339091;126570904;662630898622439424
224569305;1017061640611729409;662613702076706816
327860352;2873803684;662611917979127809
327860352;326338956;662611917979127809
327860352;248584600;662611917979127809
327860352;2175864770;662611917979127809
327860352;631090686;662611917979127809
327860352;335861414;662605381261225984
327860352;2175864770;662605381261225984
327860352;2873803684;662605381261225984
327860352;326338956;662605381261225984
327860352;714223788;662605381261225984
334658112;466407338;662584641824649216
2871981791;867837734;662572817796472832
220460931;466407338;662571821678596096
254579231;2785486800;662562921764003840
254579231;2229592040;662562921764003840
466407338;3247645888;662561880901308416
493427267;Unknown-116;662363852445786112
2325506532;1196941009;662351570089193473
1359187327;260506424;662340012067954688
2325506532;224569305;662329104306409472
466407338;19760151;662313876638273536
466407338;3247645888;662313876638273536
3226645198;122353251;662289276873347073
3360802251;270302557;662282222096031744
3360802251;161718323;662282222096031744
397474625;1359187327;662274494573211648
2325506532;224569305;662256924860264448
1359187327;22492391;662251245483204608
161718323;270302557;662230878924447744
2325506532;1196941009;662226680988200960
388352970;122353251;662226280549609472
1872570246;260506424;662223391735287808
459646334;Unknown-116;662203015441612800
459646334;493427267;662203015441612800
405619240;Unknown-116;662181528802193409
1408391198;Unknown-116;662181521046896640
382300046;161718323;662179395537387520
493427267;Unknown-116;662177846815670272
400100289;466407338;662177736035815424
2970562163;161718323;662174488528719872
256108583;122353251;662159239096500224
256108583;18979745;662159239096500224
403273981;466407338;662004560563732480
112486748;15079404;662001243242524672
112486748;2871981791;662001243242524672
2795182780;236318698;661987638786850816
2795182780;2517209988;661987638786850816
743135634;2871981791;661987560848269315
2801876556;122353251;661981501043687425
1099156962;279752715;661953780557172736
279752715;1099156962;661951260006985728
1099156962;122353251;661938951368912896
1099156962;122353251;661938367899283456
1099156962;263560502;661938367899283456
1099156962;3341942717;661938367899283456
1099156962;3089494372;661938367899283456
1099156962;3341942717;661925901953814528
1099156962;122353251;661925901953814528
1099156962;270302557;661925901953814528
1099156962;303061308;661925901953814528
335881286;122353251;661918175232204801
335881286;1647212772;661918175232204801
468339091;2679530298;661911833016737792
468339091;2905135973;661911833016737792
468339091;1400313042;661911833016737792
468339091;338890247;661911833016737792
468339091;274941650;661911833016737792
2838234292;122353251;661908260195274752
380419402;2905135973;661891276195946496
380419402;338890247;661891276195946496
466407338;400100289;661890865460310016
466407338;3247645888;661890865460310016
331038842;366577436;661864108275445760
331038842;331038842;661864108275445760
366577436;331038842;661855682723979264
1099156962;3341942717;661819253839011840
1099156962;263560502;661819253839011840
1099156962;270302557;661819253839011840
1099156962;122353251;661819253839011840
1099156962;303061308;661819253839011840
1416012187;466407338;661816446050267136
1416012187;239348062;661816446050267136
1416012187;259707738;661816446050267136
15079404;2871981791;661793999536185344
15079404;112486748;661793999536185344
1230559699;Unknown-116;661666408238088192
1230559699;Unknown-116;661665372723113984
1230559699;1230559699;661665372723113984
123012046;Unknown-11;661584350564192256
466407338;400100289;661562706630213632
466407338;3247645888;661562706630213632
1099156962;3247645888;661482445162815488
1099156962;466407338;661482445162815488
1099156962;122353251;661482445162815488
1099156962;263560502;661482445162815488
1099156962;3341942717;661482445162815488
1099156962;3089494372;661482445162815488
466407338;166507237;661482050801811456
224569305;98842002;661449239470411776
466407338;3247645888;661219214771011584
466407338;400100289;661219214771011584
466407338;239348062;661196451612123136
466407338;259707738;661196451612123136
231845634;166507237;661158170220449793
466407338;3247645888;661110040405917696
1099156962;2541124928;661098883699884032
1099156962;3341942717;661098883699884032
1099156962;18265605;661098883699884032
540184096;2871981791;660946533290938373
540184096;2871981791;660944960976326656
738205975;1196941009;660941286644523008
251036319;194059114;660780960875749376
251036319;926373151;660780960875749376
529318344;157944422;660774317425229824
466407338;3247645888;682229972505858048
2364333973;466407338;682173882955071488
534857422;2225226033;681878290467033090
466407338;118697276;681822145203302400
466407338;3247645888;681822145203302400
40336017;1286348100;681788367114207232
3083450809;4217332516;681629889523486721
3083450809;259707738;681629889523486721
2904070276;3299189507;679765048294817793
2904070276;2251674955;679765048294817793
2904070276;382633457;679765048294817793
2540141198;1410604122;679751964041867266
128224673;162409872;679671239338778624
12038862;231482556;679670209750372352
132227707;107049683;679592565486792704
9563732;19923515;679342063234719744
424071182;19923515;679233696927490048
466407338;466407338;679232183261876225
466407338;118697276;679232183261876225
466407338;3247645888;679232183261876225
193214868;400100289;679221736701829120
9563732;19923515;679221167299907584
219740276;292969669;679195976935079936
219740276;537156352;679195976935079936
219740276;2225226033;679195976935079936
Unknown-17;19923515;679002947410403328
3247645888;3247645888;678908680281202688
3247645888;19923515;678908680281202688
3247645888;424071182;678908680281202688
600208169;19923515;678902772855607296
828964374;576924322;678900788010328064
3191084619;19923515;678892270083510272
805409652;19923515;678891546016641024
366577436;550207918;678879256181661696
466407338;19923515;678877660118929408
86110218;19923515;678871923695165440
817254925;19923515;678871450942476289
606314230;19923515;678857463710531584
912962486;19923515;678846702900654080
447269705;326338956;678841447869775872
447269705;424071182;678841447869775872
2499048171;1099156962;678282039838294016
2499048171;3341942717;678282039838294016
2499048171;3089494372;678282039838294016
209010975;132439209;678272798691864576
345306450;43287808;678161786470834176
462752734;395896446;678160487532597248
292969669;537156352;677819727817908224
292969669;2225226033;677819727817908224
292969669;79939248;677819727817908224
466407338;248584600;677771179193720832
263342803;1682739038;677560194780504065
1099156962;2669315390;677488516792754176
15079404;515594590;677446124383416320
77963344;343447873;677436978292461568
730778990;343447873;677436909992476672
15079404;515594590;677432306701877248
15079404;2871981791;677432306701877248
100468126;293454457;677432187730403328
468339091;253127353;677411749562290176
468339091;92507868;677411749562290176
468339091;468339091;677411749562290176
466407338;Unknown-132;677406052061732864
466407338;3247645888;677406052061732864
2945539907;74453123;677404205620076544
2974440544;231403789;677403740605915138
2974440544;203834054;677403740605915138
1198844724;1135172342;677400963699892224
83784273;158442670;677246430961123328
63796001;466407338;677173424062599168
79985185;823905;677098721881014272
466407338;3247645888;677095916420128768
1119778242;158846236;676899637190635520
537156352;3334505920;676834290894811136
537156352;486926313;676834290894811136
2484557964;4171612029;676787853511233536
243097480;366607801;676765026087227393
358280685;22632123;676758203150041091
466407338;468339091;676751776465428480
3334505920;537156352;676745099594833920
331038842;466407338;676696818592256000
488784701;488784701;676688637942210560
488784701;916412762;676688637942210560
488784701;488784701;676687507581440000
488784701;786890595562389504;676687507581440000
488784701;249074679;676687507581440000
488784701;488784701;676686832730550273
488784701;786890595562389504;676686832730550273
488784701;249074679;676686832730550273
1603870831;1298456336;676675683981094912
35887433;343447873;676554282242568192
540126091;343447873;676523893910323204
1256737692;343447873;676520525359915008
3041156571;343447873;676520471995764736
275032018;343447873;676519563907997697
378177524;380467303;676519303995392001
Unknown-18;343447873;676519285506842629
452729006;1100424245132300288;676519140388151296
452729006;343447873;676519140388151296
250068611;343447873;676519057710010372
297570483;343447873;676519052836237317
297570483;1100424245132300288;676519052836237317
209270093;343447873;676519036960808960
556039510;343447873;676518963971534848
404265706;343447873;676518911098097664
4181128047;1100424245132300288;676518883554164737
4181128047;343447873;676518883554164737
2786874291;343447873;676518843930574848
103827350;343447873;676518778792972289
464830715;343447873;676518714422988806
73067625;343447873;676518714221723649
561821069;343447873;676518714192338950
1932106862;343447873;676518714188124160
149064381;343447873;676518714179772416
133853796;343447873;676518714175565824
730488152;343447873;676518714175524864
210781959;343447873;676518714158817284
125931097;343447873;676518713810673669
409152183;343447873;676518713697374209
352984149;343447873;676518713592578048
142670111;343447873;676518711361216512
374774878;343447873;676518711159836675
1321014516;343447873;676518551725989888
2195609377;1100424245132300288;676518542502703105
2195609377;343447873;676518542502703105
331098333;343447873;676518431018106880
Unknown-19;343447873;676518325170667521
20509689;343447873;676518248213569541
1322465756;26522271;676517731647254530
2384949813;343447873;676517512763351040
86048943;343447873;676517328943775744
86048943;68740712;676517328943775744
559896618;343447873;676517187130118144
236787362;343447873;676516998428401664
3356469017;343447873;676515156894097413
66405474;1115390916;676514064001036288
1099156962;17392775;676513643010347008
1099156962;343447873;676513643010347008
1099156962;263560502;676513643010347008
1099156962;3341942717;676513643010347008
1099156962;3089494372;676513643010347008
254475900;343447873;676513533492928514
1244417203;343447873;676513381839425536
1244417203;1100424245132300288;676513381839425536
422690674;343447873;676513330287255552
422690674;1100424245132300288;676513330287255552
422690674;1099156962;676513330287255552
1352475912;1100424245132300288;676513144253075456
1352475912;343447873;676513144253075456
57790734;343447873;676513139970711553
345382202;343447873;676513068071956480
802161817;343447873;676512965013688322
2415712313;343447873;676512949691924484
122050018;343447873;676512912333250560
2612249801;343447873;676512897493827584
2171011459;343447873;676512883983949824
287147884;343447873;676512871933739008
4181128047;343447873;676512870964830210
16191952;343447873;676512834356953089
409843758;343447873;676512828317134853
292885491;343447873;676512820918382592
320847463;343447873;676512817424564225
2247660284;343447873;676512775087259648
408505938;343447873;676512750869331968
216502061;1567888128;676497955109605377
2981111867;73067625;676454170820505602
332881712;395896446;676420683128283138
104147227;75254030;676411844752482304
104147227;18240228;676411844752482304
104147227;888367488;676411844752482304
3061960356;386270039;676375553566486528
1955247967;1955247967;676364907994996736
15079404;112486748;675977398349864961
15079404;515594590;675977398349864961
112486748;15079404;675828594069938176
376788865;1100424245132300288;675796438450876416
376788865;523386042;675796438450876416
291004765;523386042;675796335761735681
35887433;523386042;675795123482066944
2159233234;343447873;675764079387123717
35887433;343447873;675764000311943168
219629385;343447873;675763747546341377
192158961;343447873;675763657427525632
113360943;343447873;675763387415007232
112486748;15079404;675751128026521600
2935076349;523386042;675692540297900033
2871981791;246257746;675640023606235136
4053254595;2350951542;675373935261782016
4053254595;244627171;675373935261782016
319508949;160208435;675371744987914240
Unknown-20;534857422;675370626274754560
110964882;1180178807367589888;675296402252132352
110964882;Unknown-143;675296402252132352
466407338;468339091;675268912167129088
466407338;948647011175358465;675243608707043328
601092636;889240064;675211028192501761
218648675;889240064;675211025545850880
155613968;889240064;675211012048560129
218648675;889240064;675120404814561280
155613968;889240064;675120404437053440
601092636;889240064;675120393930321920
77963344;518335085;675041972793511938
77963344;1135414843;675041972793511938
155613968;889240064;675041881672310786
218648675;889240064;675041881621966848
601092636;889240064;675041881420615680
155613968;889240064;675037801465909249
155613968;81860183;675037801465909249
155613968;465397392;675037801465909249
1083903997;1364222184;674975015310348288
1083903997;897700068;674975015310348288
15079404;515594590;674963720313917442
372208170;1079410009;674947957058179072
372208170;372208170;674947957058179072
250604541;395896446;674944010105024512
15079404;1088361042;674906615942914049
234882392;217123650;674717185147736064
837533629;408505938;674711414209048576
1442353560;19028805;674709283112673280
83784273;158442670;674701378653184005
540184096;2871981791;674682085475512322
107873520;218833558;674651093238984704
107873520;1100424245132300288;674651093238984704
373931682;224074203;674598652145442816
362040391;17618056;674565982879358976
328971581;1052543324970725376;674563199954526208
63796001;2897650221;674551161320579072
509023369;466407338;674544949635977216
466407338;3247645888;674544786188185600
188075860;129861742;674333743709057024
87226057;108689741;674291107669372928
87226057;146150851;674291107669372928
87226057;192618456;674291107669372928
252208679;131799162;674247714423599104
252208679;146150851;674247714423599104
382713123;131799162;674199690649460736
1387532431;2897650221;674198175947845632
338647093;338647093;674190632060067841
338647093;129861742;674190632060067841
87226057;131799162;674188894594797568
1545656863;68740712;673974950655561728
200194129;2897650221;673958117479227392
200194129;485575215;673958117479227392
466407338;Unknown-132;673804246463201280
466407338;3247645888;673804246463201280
466407338;468224268;673804246463201280
540184096;3247645888;673487114705616897
540184096;313358325;673487114705616897
338647093;129861742;673460477134053376
358280685;325491676;673157471293321218
385618112;358280685;673151546205593600
385618112;108440425;673151546205593600
385618112;297848077;673151546205593600
385618112;3055379367;673151546205593600
385618112;108440425;673138926442446848
507415306;220958101;673119050449485824
507415306;1100424245132300288;673119050449485824
358280685;297848077;673110039884906496
358280685;297848077;673109706437763072
358280685;385618112;673109706437763072
Unknown-21;220958101;673078666402885632
1099156962;466407338;672892448289529856
1099156962;Unknown-132;672892448289529856
1099156962;3247645888;672892448289529856
1099156962;122353251;672892448289529856
1099156962;263560502;672892448289529856
1099156962;1416012187;672892448289529856
14614608;250362424;672882515930177537
293991249;620279614;672836908637097985
293991249;518335085;672836908637097985
176767978;510005387;672819680227287041
320847463;220958101;672782812987150336
Unknown-22;535707261;672781841372434433
1057530457;1075027626;672767205247963136
1057530457;309534430;672767205247963136
83784273;158442670;672754968835829760
466407338;Unknown-132;672747295243378689
466407338;3247645888;672747295243378689
403273981;2225226033;672671310313598976
15079404;2871981791;672554245921579008
15079404;515594590;672554245921579008
3740251523;466407338;672395448297119744
3740251523;Unknown-132;672395448297119744
3740251523;3740251523;672395448297119744
3740251523;3247645888;672395448297119744
466407338;334658112;672392496551436288
466407338;1400718546;672392496551436288
466407338;304337483;672392496551436288
466407338;3247645888;672389265788174337
466407338;Unknown-132;672389265788174337
466407338;3740251523;672389265788174337
466407338;3247645888;672387276354269184
466407338;Unknown-132;672387276354269184
3247645888;Unknown-132;672385772499136513
3247645888;3247645888;672385772499136513
3247645888;466407338;672385772499136513
3247645888;273335564;672385772499136513
3247645888;267310512;672385772499136513
466407338;Unknown-132;672385300606402560
466407338;3247645888;672385300606402560
466407338;Unknown-132;672384902109765632
1099156962;2669315390;672380593620066304
1256593316;2225226033;672372013441372160
943363831;369432631;672361407426502656
943363831;54502344;672361407426502656
129256153;2897650221;672352271817170944
466407338;2897650221;672096072395812864
466407338;63796001;672096072395812864
308920584;2897650221;672034787973009408
1099156962;611802353;672031686343925760
1099156962;1416012187;672031686343925760
1099156962;122353251;672031686343925760
1099156962;3089494372;672031686343925760
1099156962;263560502;672031686343925760
2871981791;2897650221;672010095392329728
384255344;372761042;671982989144932352
384255344;75254030;671982989144932352
384255344;466407338;671982989144932352
2871981791;466407338;671977707463442432
89444504;19591690;671964703430713344
308920584;2897650221;671947233479237632
372208170;29278392;671785399119773696
384175455;217123650;671779173422247936
466407338;304337483;671754428115001344
466407338;334658112;671754428115001344
466407338;1400718546;671754428115001344
3050053241;2425247182;671743874042327040
1416012187;466407338;671680383860260865
19614200;2897650221;671678188813185024
509023369;10228272;671641144284069888
509023369;226611875;671633493865156608
466407338;2897650221;671622425411510272
735397250;2897650221;671619966983118848
518560265;2897650221;671617325544693760
518560265;63796001;671617325544693760
518560265;466407338;671617325544693760
518560265;1430760194;671617325544693760
617338053;2897650221;671617325410467841
617338053;63796001;671617325410467841
617338053;466407338;671617325410467841
617338053;1430760194;671617325410467841
63796001;2897650221;671599852921487360
63796001;466407338;671599852921487360
223953859;493427267;671568470933413889
1328742428;43910684;582882527179837440
87917306;222601425;582856229854269440
466407338;222601425;582841573404205056
89018526;351020538;582832271624929280
2863785113;466407338;582816037952970754
497930088;466407338;582609588953968640
459646334;230803697;582427819009040384
607976777;82065016;582159394584051712
2871981791;286586405;582122505520939008
2159768846;17208649;581961692428525568
3068584383;31090827;581933583918612480
2871981791;290668483;581870565859975168
286586405;2871981791;581588792349495296
286586405;116858716;581588792349495296
286586405;140550105;581588792349495296
286586405;116858716;581573752166699009
286586405;2871981791;581573752166699009
125450253;534857422;581567378758193152
125450253;562700830;581567378758193152
125450253;122346851;581567378758193152
125450253;109309136;581567378758193152
386549613;514426280;581532469599580160
386549613;113419656;581532469599580160
386549613;1448313193;581532469599580160
539039778;1298456336;581502251614752768
539039778;317751749;581502251614752768
240606045;466407338;581445808761016320
334640758;186511623;581414014997147650
497930088;466407338;581412974700691456
1328952925;64721604;581395379058556928
1328952925;144820861;581395379058556928
373292387;230803697;581368935137845249
459646334;14274452;581357561343057920
326626369;1077190874;581227203574239233
618040477;2871981791;581188374884683777
275936873;21121637;581174242856853505
1077190874;326626369;581165844736131073
466407338;1400718546;581131307071197185
466407338;400100289;581131307071197185
577560966;1381560902;581127138931277825
577560966;466407338;581127138931277825
577560966;231403789;581127138931277825
471327917;206650185;580836716103233536
471327917;17208649;580836716103233536
1026594860;1131880682;580787098539683841
1131880682;99052611;580778584924495872
539039778;194517733;580704565957398528
539039778;1298456336;580704565957398528
539039778;135755608;580704565957398528
562700830;109309136;580677264364453888
562700830;122346851;580677264364453888
44351293;44351293;580670249185505280
618040477;466407338;580654152478507009
618040477;17208649;580654152478507009
486966323;259707738;580646311319470080
1256593316;562700830;580642371962073088
1256593316;2225226033;580642371962073088
4177071;46371624;580631593183772672
466407338;17208649;580436473406730240
212566062;17208649;580414118596886528
140550105;618040477;580401144473788416
140550105;46371624;580401144473788416
140550105;277036036;580401144473788416
618040477;46371624;580400741979959296
618040477;140550105;580400741979959296
618040477;277036036;580400741979959296
46371624;618040477;580394669613420545
140550105;618040477;580394441908875264
140550105;46371624;580388831976943616
2212863769;408309503;580364088565452801
562700830;18899947;580344347201257472
562700830;368558695;580344347201257472
562700830;122346851;580344347201257472
562700830;122346851;580328493898158080
562700830;109309136;580328493898158080
539039778;1910395478;580323508158369793
539039778;289376835;580323508158369793
539039778;263560502;580323508158369793
539039778;1298456336;580323508158369793
466407338;400100289;580315742987526144
539039778;317751749;580303099006451712
539039778;1298456336;580303099006451712
104154171;54835129;580291026130202624
104154171;74286565;580291026130202624
104154171;258288851;580291026130202624
104154171;271828340;580285621727432704
104154171;276898155;580285621727432704
408882044;206650185;580267215158681601
408882044;17208649;580267215158681601
1244023242;17208649;580062070827253760
466407338;466407338;580044758506205184
558592378;2872646213;580028839507693568
558592378;520259284;580028839507693568
539039778;1298456336;580022618058846208
539039778;2860871062;580022618058846208
87917306;222601425;580012443411333120
562700830;122346851;580011892858601472
562700830;109309136;580011892858601472
539039778;42659009;579993642812776448
539039778;Unknown-145;579993642812776448
539039778;1298456336;579993642812776448
539039778;317751749;579988594133188608
539039778;1298456336;579988594133188608
206650185;17208649;579987696602476544
400100289;466407338;579960928294297600
493246508;4093454415;579952321880301568
493246508;220958101;579952321880301568
730545792;17208649;579947900106469376
2656551132;17208649;579947887691325441
1171325850;44898619;579680677467164672
1171325850;129907921;579680525020983296
246710256;229428052;579324984847417344
246710256;408674486;579324984847417344
91405723;243097480;579319286646358016
91405723;243097480;579311756046163968
91405723;243097480;579304197872594944
91405723;243097480;579296848449523712
91405723;243097480;579283288902225920
286586405;140550105;578940742233632768
286586405;2572521803;578940742233632768
286586405;395896446;578940742233632768
429257623;429257623;578934372243533824
429257623;429257623;578932139170914304
429257623;429257623;578930863032938497
3092343965;521207447;578915647494746112
3092343965;3092343965;578915647494746112
3092343965;32341641;578915647494746112
87917306;222601425;578904417195405312
191376312;3064360018;578901246725099520
1171325850;129907921;578893723251113984
160831087;4784368420;578891663327768576
466407338;239455054;578888871993327616
489703579;3092343965;578879249093898240
466407338;16923207;578871825838567424
466407338;16923207;578852474896932864
466407338;1595547626;578852474896932864
466407338;466407338;578849740932161536
466407338;466407338;578848682663100416
466407338;466407338;578848273886285824
220460931;466407338;578848109968642048
220460931;16923207;578848109968642048
466407338;466407338;578847990309396480
174317329;466407338;578847744799965184
174317329;16923207;578847744799965184
466407338;466407338;578847734582607872
466407338;466407338;578846906140459010
466407338;16923207;578846906140459010
466407338;466407338;578846500761001984
466407338;938742147079114752;578846063370641408
466407338;466407338;578845185951604736
466407338;16923207;578845185951604736
220460931;466407338;578844637596618752
466407338;16923207;578844497985060864
466407338;466407338;578843785704185856
466407338;16923207;578843785704185856
220460931;466407338;578843344882831360
466407338;466407338;578843081346301953
466407338;16923207;578843081346301953
466407338;16923207;578840734914203649
140550105;286586405;578805299919921152
112113852;57266771;578795764966662144
112113852;303673201;578795764966662144
286586405;46371624;578706468930756608
286586405;15079404;578706468930756608
286586405;19591690;578706468930756608
286586405;188929322;578706468930756608
127473458;133351121;578634304277901313
115633983;4278972082;578569380654637056
540418251;129907921;578557492516519937
219582317;144820861;578496262728732672
219582317;303673201;578496262728732672
466407338;466407338;578487567315779584
466407338;15299655;578487567315779584
29683667;466407338;578485261677535232
219582317;144820861;578478461897084929
219582317;303673201;578478461897084929
373931682;4278972082;578306808013553664
19591690;46371624;578303595390607360
19591690;286586405;578303595390607360
1256593316;74453123;578250872850907136
46371624;618040477;578243400278867969
46371624;286586405;578237649472872448
46371624;106543336;578235752049455104
46371624;106543336;578235389061775361
15079404;286586405;578231502351282176
15079404;565703744;578224011441782784
15079404;46371624;578223512135036928
46371624;286586405;578177529216921600
46371624;15079404;578176578573737984
46371624;168743277;578176578573737984
46371624;15079404;578175618451419136
46371624;168743277;578175618451419136
46371624;286586405;578174447603052544
46371624;15079404;578173268194103296
46371624;168743277;578173268194103296
46371624;140770637;578173268194103296
46371624;286586405;578173268194103296
46371624;15079404;578171924334944258
108273745;46371624;578171767015006208
231761216;46371624;578171766918483968
46371624;286586405;578171087038599168
46371624;106543336;578171087038599168
286586405;106543336;578168789486940160
